,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,lnprob
1945,441.37762267527864,196.67479933529552,-6.655616444903653,3.882410462693813e-05,3.603520548908076,55.38213303871628,-2.1811488988556067,-1.7590506528230336,-10733385.78125
1946,8.616036473499953,155.0343303751952,-7.184466323642867,2.1311292097863925e-05,65.44375703079896,48.11646990114183,0.06940787551511464,0.048410613445712194,-10733014.09375
1947,2.101929990057931,167.38051322497662,-7.175447255410652,1.2657835709082519e-05,62.36410372746745,51.15505671863314,0.08735447597688217,0.04071084022111149,-10733014.5625
1948,23.872307535046424,143.42832040058377,-7.18823255748513,2.043767034074385e-05,61.52497881182447,47.748503358220404,0.30359370803505437,0.028578688086366145,-10733018.1875
1949,7.479786089921729,160.2396236860665,-7.166066950278374,2.001373117077742e-05,58.41883137957133,48.25875996040862,0.024078190603895752,0.0076267835614675095,-10733015.125
1950,0.09416953395467731,164.02977174850741,-7.179120135179595,1.6968884578205594e-05,64.00955011410903,45.39640807884352,0.18996350454330369,0.011362724279748375,-10733012.46875
1951,11.370222341476538,160.85684289646287,-7.143500380819866,1.791021129938359e-05,64.16959215384017,49.20840298063661,0.17973920908536115,0.04296695975147059,-10733013.1875
1952,505.40857283461645,85.45011604922831,-7.634632898954673,3.98559740578005e-05,24.860923158208056,85.1877850857413,-1.855631343913891,-1.6360900956450828,-10733376.21875
1953,399.05875135160767,236.7686227144797,-5.888135557835743,4.982850784241738e-05,7.719828397751321,41.46386035638889,-1.3648052103643171,-1.8562239759435597,-10733397.03125
1954,2.477931840812852,163.27686801060864,-7.187966514371872,1.761344729928011e-05,66.20697432474985,46.701135724169504,0.09767591101779789,-0.04178692387188153,-10733013.03125
