,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs,yoffs,pp,lnprob
0,5.371063231406788,157.331612966172,-7.187988409667824,1.9847554792453197e-05,63.64806160674304,43.69856976387001,0.16195529866594302,0.05579214254616302,1.005987043232474,-10733013.28125
1,25.675535370194577,137.7952002645267,-7.168443369081202,1.669543056478875e-05,64.85494003708385,44.76657192332823,0.1675283423589744,0.07497010419520868,1.0045627273533524,-10733014.53125
2,6.384157925285037,159.51272644181037,-7.173853535325813,9.337081066421319e-06,60.08098770505816,46.49829366642666,0.1286384544905718,-0.026166837390256423,0.9431700810874071,-10733013.53125
3,295.46446907764494,197.7142948623621,-6.729813584073101,3.1818250749994715e-05,48.196874038611185,23.969774594904322,1.8512938939515744,1.7868684990072456,2.304852969569355,-10733399.6875
4,6.022251283277536,162.37950061695187,-7.171447041450237,1.7661094699050782e-05,59.95879808677226,44.98652247355298,0.12287657540611105,0.04731013620413259,0.8021533002422878,-10733014.25
5,1.4640734068352572,167.04786361031287,-7.185420909015383,1.742590981245949e-05,64.00118381208361,49.4880702795585,0.14297753235115074,0.008854851220363311,1.0130426994300308,-10733012.21875
6,23.56369980338244,147.8737012002361,-7.1600825422420655,2.2378413348856423e-05,57.65046773464061,48.91701504544839,0.1752433271051396,0.0825047734353845,1.0748692047543438,-10733015.96875
7,25.58392968246331,143.84005943881326,-7.167297519579914,2.0647655032834262e-05,65.59451002862845,45.308917506520714,0.150334377934908,0.08194008319755867,0.8951751246961905,-10733015.28125
8,380.8363210779637,197.5185286221841,-8.462367713840473,2.263721418107468e-05,45.875305889992745,48.53100409277477,1.55800650296728,2.7966008732118954,2.2907349491267217,-10733399.0625
9,8.272259954720415,156.62778644596824,-7.180104478153941,1.759866194097692e-05,63.92983963373466,48.086333914835215,0.10903794558342188,0.08388405396430054,1.2737023178230618,-10733013.71875
10,5.040729239993809,156.63370622761758,-7.1825953996491645,1.4561442588747974e-05,67.1064816718463,43.450646760708025,0.08576856751543044,0.0041992925601100775,0.9853242493248378,-10733013.40625
11,2.749854180838939,160.9477518822321,-7.204024293327443,1.8374295544305372e-05,60.694341871719885,45.13961380049267,0.15637519276633066,0.003936595849308575,0.8459809604548725,-10733013.75
12,427.0155160014586,39.280423191271964,-7.953209523490049,4.940052764505778e-05,0.3425471444621664,33.57535602948081,2.2902679172946483,1.3431967095993833,-0.9625855397080726,-10733399.25
13,3.089477286838264,156.64022334463283,-7.210923304566468,9.243032096235816e-06,58.0098549134136,41.57556055552015,0.1575254729464732,0.04421197808218106,0.6906676511625279,-10733018.3125
14,20.812990498909926,143.49617329029974,-7.179978740103131,1.288476303303905e-05,61.29341295321636,48.15221419313184,0.04345190564865506,-0.03584172272224269,1.139734957359888,-10733014.34375
15,23.437948554233817,139.55757824918274,-7.1962367539458345,2.0210204813143135e-05,60.01908299764789,45.900292465640824,0.2770269568502393,0.13272142688030344,0.8514202645653285,-10733015.96875
16,30.376360637254454,136.54922813170003,-7.192604154937283,2.2925346468521728e-05,61.0153545711964,47.28135530069251,0.02897848334177977,-0.08701369547043357,0.7853789720577741,-10733014.9375
17,26.626184062369656,146.26554776410458,-7.165101815919943,1.8634388193610227e-05,59.987033116160134,46.39317548243965,0.17859817852340876,0.025834821704788805,0.6576318811536994,-10733015.25
18,5.371063231406788,157.331612966172,-7.187988409667824,1.9847554792453197e-05,63.64806160674304,43.69856976387001,0.16195529866594302,0.05579214254616302,1.005987043232474,-10733013.28125
19,21.374207102225952,141.38407930600556,-7.176533322035804,1.5276182811212204e-05,63.55135009542905,44.15887015664073,0.16562337847346595,0.06911247304808955,0.9447840019373093,-10733013.40625
20,6.107048040516183,159.83698096894275,-7.1734898266778355,9.160401867404009e-06,60.08199360496103,46.50801068755393,0.12622726499701079,-0.02874863926416929,0.9446609391398589,-10733013.8125
21,295.46446907764494,197.7142948623621,-6.729813584073101,3.1818250749994715e-05,48.196874038611185,23.969774594904322,1.8512938939515744,1.7868684990072456,2.304852969569355,-10733399.6875
22,6.022251283277536,162.37950061695187,-7.171447041450237,1.7661094699050782e-05,59.95879808677226,44.98652247355298,0.12287657540611105,0.04731013620413259,0.8021533002422878,-10733014.25
23,0.7146991959206139,170.60310918960988,-7.174578550254812,1.687317498875254e-05,65.92846575608351,52.02242233130826,0.1351691552119705,0.01172129145051587,1.110409032283736,-10733015.9375
24,23.56369980338244,147.8737012002361,-7.1600825422420655,2.2378413348856423e-05,57.65046773464061,48.91701504544839,0.1752433271051396,0.0825047734353845,1.0748692047543438,-10733015.96875
25,25.58392968246331,143.84005943881326,-7.167297519579914,2.0647655032834262e-05,65.59451002862845,45.308917506520714,0.150334377934908,0.08194008319755867,0.8951751246961905,-10733015.28125
26,380.8363210779637,197.5185286221841,-8.462367713840473,2.263721418107468e-05,45.875305889992745,48.53100409277477,1.55800650296728,2.7966008732118954,2.2907349491267217,-10733399.0625
27,9.107598504903242,155.08309150912402,-7.180715259958679,1.7678850144312504e-05,63.70893112890306,47.651277354108316,0.1061496582824936,0.09186021708614694,1.291751154048187,-10733014.3125
28,5.040729239993809,156.63370622761758,-7.1825953996491645,1.4561442588747974e-05,67.1064816718463,43.450646760708025,0.08576856751543044,0.0041992925601100775,0.9853242493248378,-10733013.40625
29,3.3318082055434823,160.75520488300234,-7.198731284790648,1.6777109700236185e-05,60.58819413249001,45.376819070460314,0.15114918895624854,-0.001729238450927928,0.8630866782518802,-10733013.125
30,427.0155160014586,39.280423191271964,-7.953209523490049,4.940052764505778e-05,0.3425471444621664,33.57535602948081,2.2902679172946483,1.3431967095993833,-0.9625855397080726,-10733399.25
31,1.9332083946366385,154.3774687710587,-7.226487127444427,5.9241456317286844e-06,57.24146895296818,40.23076236681068,0.17118606950919635,0.042990505215917345,0.6467135694247801,-10733021.625
32,20.812990498909926,143.49617329029974,-7.179978740103131,1.288476303303905e-05,61.29341295321636,48.15221419313184,0.04345190564865506,-0.03584172272224269,1.139734957359888,-10733014.34375
33,23.439899866951755,139.55585125245162,-7.196255383972011,2.021487003895114e-05,60.01574316178602,45.90193901855352,0.2771322913722062,0.13278157053854456,0.8513319871079217,-10733015.84375
34,29.570946289689903,136.9817977928342,-7.191166312387075,2.2240982873467033e-05,61.24224774432755,47.001989443923826,0.041203975678949165,-0.07304523162833125,0.7996407925920899,-10733014.0
35,26.369748207952696,146.5064071124106,-7.165195603461598,1.8616958153790975e-05,60.04583315650257,46.44888594183068,0.17816837842678124,0.025695145603313034,0.6621128399335202,-10733015.1875
36,5.371063231406788,157.331612966172,-7.187988409667824,1.9847554792453197e-05,63.64806160674304,43.69856976387001,0.16195529866594302,0.05579214254616302,1.005987043232474,-10733013.28125
37,21.520378452254516,141.25471129576152,-7.177928883112354,1.5625651324523883e-05,63.301165533868875,44.282212181693694,0.17351390731539168,0.07361778869531518,0.9381712048148321,-10733013.4375
38,6.107048040516183,159.83698096894275,-7.1734898266778355,9.160401867404009e-06,60.08199360496103,46.50801068755393,0.12622726499701079,-0.02874863926416929,0.9446609391398589,-10733013.8125
39,295.46446907764494,197.7142948623621,-6.729813584073101,3.1818250749994715e-05,48.196874038611185,23.969774594904322,1.8512938939515744,1.7868684990072456,2.304852969569355,-10733399.6875
