,r_in,delta_r,m_disk,f_star,position_angle,inclination,xoffs_stellar,yoffs_stellar,r_in_gap,delta_r_gap,pp,lnprob
0,17.154572577647293,121.15492873510412,-7.228048599162983,1.9676404877750476e-05,65.30177521862977,44.724075034942715,0.17434917599809194,0.042853945530475446,65.65842795476848,12.174473864627014,0.7752656301221101,-10733067.03125
1,19.8865727705548,119.66856771688157,-7.198795827425956,1.2217980879772333e-05,61.365375798039416,47.74736490205123,0.15925965437113376,0.003253674025975227,74.64139601412734,10.920747569208832,0.8696005080253685,-10733083.90625
2,37.351766010928394,82.41544584552292,-7.227098462780608,1.3784116977047195e-05,56.73448389793802,47.74150949833536,0.04946583927337648,-0.01973817403763163,58.36948513473461,32.408896484673505,0.3102380628499031,-10733247.28125
3,5.78084747415928,141.83991037704277,-7.210362936394197,5.5931735103745545e-06,57.74504501430475,37.71125758835374,0.13619146042808877,0.09886892063871922,54.93362767363346,11.672724692490597,0.9793110820541426,-10733021.8125
4,31.005184917377964,97.40696716776186,-7.199112255265517,1.781158960416536e-05,58.00939433783361,44.76884627103761,-0.004827970533064524,0.1324328973862021,61.1452993899149,23.184896591090286,0.6210890535717686,-10733154.4375
5,37.53000432142282,84.96379641894562,-7.206051504313878,2.3798605059530136e-05,62.50769740005885,46.35814296209408,0.057979279786403964,-0.00255238720746203,52.00827261185055,30.300717302492558,-0.055874680465925086,-10733259.34375
6,27.26091652062001,106.5445664430932,-7.193540056301032,1.3306106049374188e-05,57.80974580057838,42.38458583107985,0.012934656863192034,0.04928750076129675,46.72924862879003,30.93384951414173,0.02187435000111962,-10733119.90625
7,37.553775922469256,88.01356521698038,-7.198962067833768,1.6704886173852833e-05,59.680505379792365,46.36283714394097,0.01830779705611891,0.06076000730109395,62.42758402786874,27.98530623728936,0.2396747086674685,-10733215.0
8,7.088044308960495,145.639293168687,-7.189745116919018,1.8628168325166348e-05,65.80194092233154,48.042695996727105,0.22275678216717848,0.09754024794948207,70.85601172829459,8.916695941052883,1.1797204552247256,-10733024.0625
9,42.73563571791674,70.32878514738573,-7.224735604122766,2.961897047266261e-05,60.92081069266415,45.97248151820836,0.16853218124740402,0.0293640497100098,67.23625827696581,27.92682826795167,0.3197270481491419,-10733452.875
10,10.462074329473975,143.1316319616161,-7.20069365284071,1.2577467324588835e-05,60.5187855634714,52.53555248747842,0.05142422385060356,-0.040758650858637654,71.01908328291171,4.252288240846738,1.448519097182661,-10733039.6875
11,28.18305753533599,100.82417269776431,-7.210140696186666,1.9755149330608344e-05,61.48261585464037,43.73873810546685,0.043839880618023706,-0.07058051914005127,53.766967279796745,21.73537327179976,0.6877604911899798,-10733133.28125
12,33.91493062959113,83.80991589372866,-7.237003079056205,1.2455800654534178e-05,57.52226177484863,43.62085524504447,0.06357074581766471,0.10074303209913577,50.10539569555841,38.35432960834623,-0.054061544594891764,-10733235.5625
13,31.98915619262033,97.38516911548601,-7.209129061034309,1.5682218099893726e-05,63.23161893346119,43.739471123936845,0.05065913555575506,0.08058716450581678,47.010221154374115,37.427022881017535,-0.06876684521276813,-10733132.3125
14,34.27918680193175,105.38230652196253,-7.187560353916042,4.531871761306264e-06,59.77345792095554,49.79520039039988,0.08778606869383276,-0.035155133030884536,41.26717422973515,37.79040265540062,-0.4168256322208532,-10733149.125
15,-36.50382182239811,260.2201943741363,-0.9059238718345376,2.1303908948694187e-05,57.398358550618035,39.62050288786457,0.7582308681755181,0.9635216308668328,23.51533520507107,25.22943062460716,2.6297665031755626,-inf
16,39.4059147153456,80.99396948984615,-7.200210062248625,1.8726427890075348e-05,58.55314262073257,45.71810933540194,0.12482545813914467,0.09904801330161642,57.21596269972113,33.15788015363245,-0.05134679389918814,-10733286.3125
17,32.010320919281874,97.42614884652522,-7.196093386587561,1.9702369268759046e-05,62.36786666386564,44.309006504203865,-0.006056083565659925,-0.04443699086488618,64.21913313285005,21.745976238573107,0.5728941791281523,-10733142.21875
18,41.03720885345173,86.88553302356145,-7.202007711121578,1.93265779220349e-05,61.62579078897876,45.72797256888279,0.1050574334708804,0.002034700123900335,58.344344894633444,22.151901132074833,0.0794428581071307,-10733195.125
19,-65.37386079884881,235.10557035692165,-3.3344749795696886,4.398124180829542e-06,81.45586042417143,38.26360424987261,0.009231136471774204,1.1658934579332376,29.70663360548162,47.389050168687824,1.587055696610674,-inf
20,20.393741687422956,113.52510975144246,-7.231183049504784,1.2327713398741017e-05,58.57367021800954,44.218209765338194,0.10593626086459132,0.026571586342493625,65.91407360748588,18.752875599413045,0.8709452585416861,-10733063.59375
21,23.747293645634315,114.37610773194451,-7.2047145578584395,1.9933994546847916e-05,62.867440413212194,47.43213207281026,0.19790433885150985,0.07185584753797654,67.33415923706569,15.790552383402655,0.6835898199193465,-10733098.5625
22,32.08705764774029,91.38814645174972,-7.240126781662201,9.519534362652774e-06,57.06027547208439,43.064273319710175,0.05540684936271992,-0.025478278580497088,56.270907872212035,26.24920529353531,0.35569360013068096,-10733150.09375
23,37.49272592361346,83.05016188420994,-7.2128454907257735,1.3035921392174084e-05,51.080639692922965,45.30761550239247,0.06573411666295502,0.09558901892029892,42.647188391005294,47.07253799287334,-0.8652379841048392,-10733218.21875
24,37.562004430391845,96.40489764831449,-7.178405809952344,1.2675564328447055e-05,63.90403984137318,48.66889567051895,0.07902617351886693,0.06674088605159179,48.42738049362582,37.215130081841714,-0.3048752255629525,-10733166.375
25,35.48772529341278,96.07979054557848,-7.169641819958621,8.122077016927574e-06,64.2619700445289,46.7401379857164,0.028076435018110364,0.0748858953556359,50.77287739826311,36.42886254070076,-0.2701219569209452,-10733193.375
26,17.154572577647293,121.15492873510412,-7.228048599162983,1.9676404877750476e-05,65.30177521862977,44.724075034942715,0.17434917599809194,0.042853945530475446,65.65842795476848,12.174473864627014,0.7752656301221101,-10733067.03125
27,19.513541297052242,120.3529371201128,-7.198878977906784,1.1987696285044731e-05,61.33453049836274,47.85315857937317,0.16434619795148678,0.0047210518350748396,74.96207506751415,10.587669798869381,0.8787297639046803,-10733082.75
28,37.351766010928394,82.41544584552292,-7.227098462780608,1.3784116977047195e-05,56.73448389793802,47.74150949833536,0.04946583927337648,-0.01973817403763163,58.36948513473461,32.408896484673505,0.3102380628499031,-10733247.28125
29,5.78084747415928,141.83991037704277,-7.210362936394197,5.5931735103745545e-06,57.74504501430475,37.71125758835374,0.13619146042808877,0.09886892063871922,54.93362767363346,11.672724692490597,0.9793110820541426,-10733021.8125
30,30.625831764095246,98.14813163485918,-7.199062681412917,1.7770278099468747e-05,57.98484020614857,44.725980240892405,-0.010682751984625732,0.13394046415171448,61.32273710063559,22.73454491295366,0.6514543510224922,-10733148.75
31,37.53000432142282,84.96379641894562,-7.206051504313878,2.3798605059530136e-05,62.50769740005885,46.35814296209408,0.057979279786403964,-0.00255238720746203,52.00827261185055,30.300717302492558,-0.055874680465925086,-10733259.34375
32,27.26091652062001,106.5445664430932,-7.193540056301032,1.3306106049374188e-05,57.80974580057838,42.38458583107985,0.012934656863192034,0.04928750076129675,46.72924862879003,30.93384951414173,0.02187435000111962,-10733119.90625
33,37.553775922469256,88.01356521698038,-7.198962067833768,1.6704886173852833e-05,59.680505379792365,46.36283714394097,0.01830779705611891,0.06076000730109395,62.42758402786874,27.98530623728936,0.2396747086674685,-10733215.0
34,7.088044308960495,145.639293168687,-7.189745116919018,1.8628168325166348e-05,65.80194092233154,48.042695996727105,0.22275678216717848,0.09754024794948207,70.85601172829459,8.916695941052883,1.1797204552247256,-10733024.0625
35,38.52912116696407,80.91951605512803,-7.218626705814522,2.4163681462798746e-05,61.82533467807657,45.09841008915843,0.12239291482998119,0.0494144091999692,59.319142791469716,31.64550718812032,0.16765815791059133,-10733255.21875
36,10.462074329473975,143.1316319616161,-7.20069365284071,1.2577467324588835e-05,60.5187855634714,52.53555248747842,0.05142422385060356,-0.040758650858637654,71.01908328291171,4.252288240846738,1.448519097182661,-10733039.6875
